,date,track
0,'2000-01-01',0
1,'2000-02-01',0
2,'2000-03-01',1
3,'2000-04-01',1
4,'2000-05-01',1
5,'2000-06-01',1
6,'2000-07-01',1
7,'2000-08-01',1
8,'2000-09-01',1
9,'2000-10-01',1
10,'2000-11-01',1
11,'2000-12-01',1
12,'2001-01-01',1
13,'2001-02-01',3
14,'2001-03-01',6
15,'2001-04-01',6
16,'2001-05-01',5
17,'2001-06-01',5
18,'2001-07-01',5
19,'2001-08-01',5
20,'2001-09-01',5
21,'2001-10-01',5
22,'2001-11-01',6
23,'2001-12-01',6
24,'2002-01-01',6
25,'2002-02-01',9
26,'2002-03-01',15
27,'2002-04-01',15
28,'2002-05-01',16
29,'2002-06-01',15
30,'2002-07-01',15
31,'2002-08-01',15
32,'2002-09-01',17
33,'2002-10-01',19
34,'2002-11-01',19
35,'2002-12-01',20
36,'2003-01-01',20
37,'2003-02-01',20
38,'2003-03-01',19
39,'2003-04-01',24
40,'2003-05-01',23
41,'2003-06-01',26
42,'2003-07-01',28
43,'2003-08-01',30
44,'2003-09-01',30
45,'2003-10-01',31
46,'2003-11-01',31
47,'2003-12-01',37
