user,tool,start,end,ip,lon,lat,cluster,scanned_date,user_meet_class_size_min,DBSCAN
beansbp,1dfdmht,2016-03-21,2016-03-26,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
bmkyster,1dfdmht,2016-03-22,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-22,True,0
buckleah,1dfdmht,2016-03-22,2016-03-26,129.59.70.239,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
colin.j.ogrady,1dfdmht,2016-03-22,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
copeladi,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-22,True,0
devsweitz,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
dustin.c.howser,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
dzhrfaqlh,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
emribbeck94,1dfdmht,2016-03-21,2016-03-25,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
enochsjd,1dfdmht,2016-03-22,2016-03-26,129.59.122.15,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
ericsohng,1dfdmht,2016-03-21,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
fabianchibuzor,1dfdmht,2016-03-22,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
fieldsmb,1dfdmht,2016-03-20,2016-03-25,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
flurphurpadur,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
gogators4494,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
guitarfx,1dfdmht,2016-03-21,2016-03-25,129.59.70.217,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
haroldtmcgraw,1dfdmht,2016-03-21,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
hboyles13,1dfdmht,2016-03-21,2016-03-26,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
htomtom,1dfdmht,2016-03-21,2016-03-26,129.59.122.62,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
huanz,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
izaninn,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
jastew1011,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
jlintoff,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
jonathan.d.hinds,1dfdmht,2016-03-21,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
kendyll117,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
malonemk,1dfdmht,2016-03-20,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
matradmz,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
maymur8,1dfdmht,2016-03-22,2016-03-26,129.59.122.60,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
mchlglllnd,1dfdmht,2016-03-21,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
mdridzka,1dfdmht,2016-03-22,2016-03-26,129.59.122.57,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
mohamadhafiz43,1dfdmht,2016-03-21,2016-03-26,129.59.34.165,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
morcotkg,1dfdmht,2016-03-21,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
nicholas1robbins,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
nikosgotsis,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
quigleka,1dfdmht,2016-03-19,2016-03-23,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
raafeh,1dfdmht,2016-03-21,2016-03-26,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
reneeneel,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
ricardoherrerac,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
rudmandj,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-22,True,0
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
shiekhsm,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
taylor.a.gutierrez,1dfdmht,2016-03-22,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
taylor.s.larsen,1dfdmht,2016-03-20,2016-03-24,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
th4ht,1dfdmht,2016-03-21,2016-03-25,129.59.122.55,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
timmyg73,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
trenton_is,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
valentjg,1dfdmht,2016-03-20,2016-03-25,129.59.79.208,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
villattj,1dfdmht,2016-03-20,2016-03-24,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
zokrins,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,0
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
aisyahareena,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
andrewvoss8,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
ariffima123,1dfdmht,2016-03-20,2016-03-25,129.59.122.65,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
arthur.t.binstein,1dfdmht,2016-03-21,2016-03-26,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
azfarhadee,1dfdmht,2016-03-21,2016-03-25,129.59.34.120,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
beansbp,1dfdmht,2016-03-21,2016-03-26,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
bmkyster,1dfdmht,2016-03-22,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-23,True,0
buckleah,1dfdmht,2016-03-22,2016-03-26,129.59.70.239,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
colin.j.ogrady,1dfdmht,2016-03-22,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
copeladi,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-23,True,0
devsweitz,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
dustin.c.howser,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
dzhrfaqlh,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
emribbeck94,1dfdmht,2016-03-21,2016-03-25,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
enochsjd,1dfdmht,2016-03-22,2016-03-26,129.59.122.15,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
ericsohng,1dfdmht,2016-03-21,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
fabianchibuzor,1dfdmht,2016-03-22,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
fieldsmb,1dfdmht,2016-03-20,2016-03-25,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
flurphurpadur,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
gogators4494,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
guitarfx,1dfdmht,2016-03-21,2016-03-25,129.59.70.217,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
haroldtmcgraw,1dfdmht,2016-03-21,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
hboyles13,1dfdmht,2016-03-21,2016-03-26,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
htomtom,1dfdmht,2016-03-21,2016-03-26,129.59.122.62,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
huanz,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
izaninn,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
jastew1011,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
jlintoff,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
jonathan.d.hinds,1dfdmht,2016-03-21,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
kendyll117,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
malonemk,1dfdmht,2016-03-20,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
matradmz,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
maymur8,1dfdmht,2016-03-22,2016-03-26,129.59.122.60,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
mchlglllnd,1dfdmht,2016-03-21,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
mdridzka,1dfdmht,2016-03-22,2016-03-26,129.59.122.57,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
mohamadhafiz43,1dfdmht,2016-03-21,2016-03-26,129.59.34.165,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
morcotkg,1dfdmht,2016-03-21,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
nicholas1robbins,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
nikosgotsis,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
quigleka,1dfdmht,2016-03-19,2016-03-23,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
raafeh,1dfdmht,2016-03-21,2016-03-26,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
reneeneel,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
ricardoherrerac,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
rudmandj,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-23,True,0
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
shiekhsm,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
taylor.a.gutierrez,1dfdmht,2016-03-22,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
taylor.s.larsen,1dfdmht,2016-03-20,2016-03-24,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
th4ht,1dfdmht,2016-03-21,2016-03-25,129.59.122.55,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
timmyg73,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
trenton_is,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
valentjg,1dfdmht,2016-03-20,2016-03-25,129.59.79.208,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
villattj,1dfdmht,2016-03-20,2016-03-24,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
zokrins,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-23,True,0
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
aisyahareena,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
andrewvoss8,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
ariffima123,1dfdmht,2016-03-20,2016-03-25,129.59.122.65,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
arthur.t.binstein,1dfdmht,2016-03-21,2016-03-26,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
azfarhadee,1dfdmht,2016-03-21,2016-03-25,129.59.34.120,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
beansbp,1dfdmht,2016-03-21,2016-03-26,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
bmkyster,1dfdmht,2016-03-22,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-24,True,0
buckleah,1dfdmht,2016-03-22,2016-03-26,129.59.70.239,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
colin.j.ogrady,1dfdmht,2016-03-22,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
copeladi,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-24,True,0
devsweitz,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
dustin.c.howser,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
dzhrfaqlh,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
emribbeck94,1dfdmht,2016-03-21,2016-03-25,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
enochsjd,1dfdmht,2016-03-22,2016-03-26,129.59.122.15,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
ericsohng,1dfdmht,2016-03-21,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
fabianchibuzor,1dfdmht,2016-03-22,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
fieldsmb,1dfdmht,2016-03-20,2016-03-25,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
flurphurpadur,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
gogators4494,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
guitarfx,1dfdmht,2016-03-21,2016-03-25,129.59.70.217,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
haroldtmcgraw,1dfdmht,2016-03-21,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
hboyles13,1dfdmht,2016-03-21,2016-03-26,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
htomtom,1dfdmht,2016-03-21,2016-03-26,129.59.122.62,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
huanz,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
izaninn,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
jastew1011,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
jlintoff,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
jonathan.d.hinds,1dfdmht,2016-03-21,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
kendyll117,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
malonemk,1dfdmht,2016-03-20,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
matradmz,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
maymur8,1dfdmht,2016-03-22,2016-03-26,129.59.122.60,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
mchlglllnd,1dfdmht,2016-03-21,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
mdridzka,1dfdmht,2016-03-22,2016-03-26,129.59.122.57,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
mohamadhafiz43,1dfdmht,2016-03-21,2016-03-26,129.59.34.165,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
morcotkg,1dfdmht,2016-03-21,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
nicholas1robbins,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
nikosgotsis,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
raafeh,1dfdmht,2016-03-21,2016-03-26,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
reneeneel,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
ricardoherrerac,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
rudmandj,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-24,True,0
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
shiekhsm,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
taylor.a.gutierrez,1dfdmht,2016-03-22,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
taylor.s.larsen,1dfdmht,2016-03-20,2016-03-24,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
th4ht,1dfdmht,2016-03-21,2016-03-25,129.59.122.55,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
timmyg73,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
trenton_is,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
valentjg,1dfdmht,2016-03-20,2016-03-25,129.59.79.208,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
villattj,1dfdmht,2016-03-20,2016-03-24,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
zokrins,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-24,True,0
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
aisyahareena,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
andrewvoss8,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
ariffima123,1dfdmht,2016-03-20,2016-03-25,129.59.122.65,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
arthur.t.binstein,1dfdmht,2016-03-21,2016-03-26,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
azfarhadee,1dfdmht,2016-03-21,2016-03-25,129.59.34.120,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
beansbp,1dfdmht,2016-03-21,2016-03-26,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
bmkyster,1dfdmht,2016-03-22,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-25,True,0
buckleah,1dfdmht,2016-03-22,2016-03-26,129.59.70.239,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
colin.j.ogrady,1dfdmht,2016-03-22,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
copeladi,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-25,True,0
devsweitz,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
dustin.c.howser,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
dzhrfaqlh,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
emribbeck94,1dfdmht,2016-03-21,2016-03-25,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-25,True,0
